_elapsed,_wall,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
77.714572,1788157021.833321,0.0,0.0,0.0,0.1,0.0,0.0
77.818253,1788157021.937002,0.0,0.0,0.0,0.1,0.0,0.0
77.921670,1788157022.040418,0.0,0.0,0.0,0.1,0.0,0.0
78.026225,1788157022.144974,0.0,0.0,0.0,0.1,0.0,0.0
78.137907,1788157022.256655,0.0,0.0,0.0,0.1,0.0,0.0
78.240863,1788157022.359612,0.0,0.0,0.0,0.1,0.0,0.0
78.343760,1788157022.462508,0.0,0.0,0.0,0.1,0.0,0.0
78.651092,1788157022.769841,0.0,0.0,0.0,0.0,0.0,0.0
78.754774,1788157022.873523,0.0,0.0,0.0,0.0,0.0,0.0
78.858398,1788157022.977146,0.0,0.0,0.0,0.0,0.0,0.0
78.961101,1788157023.079849,0.0,0.0,0.0,0.0,0.0,0.0
79.064650,1788157023.183398,0.0,0.0,0.0,0.0,0.0,0.0
79.168341,1788157023.287090,0.0,0.0,0.0,0.0,0.0,0.0
79.272092,1788157023.390841,0.0,0.0,0.0,0.0,0.0,0.0
79.379706,1788157023.498455,0.0,0.0,0.0,0.0,0.0,0.0
79.484168,1788157023.602916,0.0,0.0,0.0,0.0,0.0,0.0
79.588701,1788157023.707450,0.0,0.0,0.0,0.0,0.0,0.0
79.689422,1788157023.808171,0.0,0.0,0.0,0.0,0.0,0.0
79.793506,1788157023.912255,0.0,0.0,0.0,0.0,0.0,0.0
79.894219,1788157024.012967,0.0,0.0,0.0,0.0,0.0,0.0
79.996923,1788157024.115671,0.0,0.0,0.0,0.0,0.0,0.0
80.100210,1788157024.218959,0.0,0.0,0.0,0.0,0.0,0.0
80.205467,1788157024.324215,0.0,0.0,0.0,0.0,0.0,0.0
80.308971,1788157024.427719,0.0,0.0,0.0,0.0,0.0,0.0
80.411233,1788157024.529982,0.0,0.0,0.0,0.0,0.0,0.0
80.514515,1788157024.633263,0.0,0.0,0.0,0.0,0.0,0.0
80.620485,1788157024.739234,0.0,0.0,0.0,0.0,0.0,0.0
80.722119,1788157024.840867,0.0,0.0,0.0,0.0,0.0,0.0
80.826411,1788157024.945159,0.0,0.0,0.0,0.0,0.0,0.0
80.927212,1788157025.045961,0.0,0.0,0.0,0.0,0.0,0.0
81.032542,1788157025.151290,0.0,0.0,0.0,0.0,0.0,0.0
81.138349,1788157025.257097,0.0,0.0,0.0,0.0,0.0,0.0
81.241381,1788157025.360129,0.0,0.0,0.0,0.0,0.0,0.0
81.344374,1788157025.463123,0.0,0.0,0.0,0.0,0.0,0.0
81.446513,1788157025.565262,0.0,0.0,0.0,0.0,0.0,0.0
81.548719,1788157025.667468,0.0,0.0,0.0,0.0,0.0,0.0
81.652261,1788157025.771010,0.0,0.0,0.0,0.0,0.0,0.0
81.757095,1788157025.875844,0.0,0.0,0.0,0.0,0.0,0.0
81.857785,1788157025.976533,0.0,0.0,0.0,0.0,0.0,0.0
81.960540,1788157026.079289,0.0,0.0,0.0,0.0,0.0,0.0
82.062695,1788157026.181444,0.0,0.0,0.0,0.0,0.0,0.0
82.165673,1788157026.284422,0.0,0.0,0.0,0.0,0.0,0.0
82.269401,1788157026.388149,0.0,0.0,0.0,0.0,0.0,0.0
82.375278,1788157026.494027,0.0,0.0,0.0,0.0,0.0,0.0
82.474946,1788157026.593695,0.0,0.0,0.0,0.0,0.0,0.0
82.577137,1788157026.695886,0.0,0.0,0.0,0.0,0.0,0.0
82.679387,1788157026.798136,0.0,0.0,0.0,0.0,0.0,0.0
82.784311,1788157026.903060,0.0,0.0,0.0,0.0,0.0,0.0
82.886323,1788157027.005072,0.0,0.0,0.0,0.0,0.0,0.0
82.991790,1788157027.110538,0.0,0.0,0.0,0.0,0.0,0.0
83.093173,1788157027.211921,0.0,0.0,0.0,0.0,0.0,0.0
83.194008,1788157027.312756,0.0,0.0,0.0,0.0,0.0,0.0
83.297187,1788157027.415935,0.0,0.0,0.0,0.0,0.0,0.0
83.402606,1788157027.521355,0.0,0.0,0.0,0.0,0.0,0.0
83.502155,1788157027.620904,0.0,0.0,0.0,0.0,0.0,0.0
83.606795,1788157027.725543,0.0,0.0,0.0,0.0,0.0,0.0
83.707632,1788157027.826380,0.0,0.0,0.0,0.0,0.0,0.0
83.814708,1788157027.933456,0.0,0.0,0.0,0.0,0.0,0.0
83.918610,1788157028.037359,0.0,0.0,0.0,0.0,0.0,0.0
84.024342,1788157028.143090,0.0,0.0,0.0,0.0,0.0,0.0
84.126982,1788157028.245730,0.0,0.0,0.0,0.0,0.0,0.0
84.229204,1788157028.347953,0.0,0.0,0.0,0.0,0.0,0.0
84.332450,1788157028.451199,0.0,0.0,0.0,0.0,0.0,0.0
84.435773,1788157028.554522,0.0,0.0,0.0,0.0,0.0,0.0
84.538572,1788157028.657321,0.0,0.0,0.0,0.0,0.0,0.0
84.641827,1788157028.760576,0.0,0.0,0.0,0.0,0.0,0.0
84.747469,1788157028.866217,0.0,0.0,0.0,0.0,0.0,0.0
84.850950,1788157028.969699,0.0,0.0,0.0,0.0,0.0,0.0
84.955282,1788157029.074030,0.0,0.0,0.0,0.0,0.0,0.0
85.057911,1788157029.176659,0.0,0.0,0.0,0.0,0.0,0.0
85.161674,1788157029.280423,0.0,0.0,0.0,0.0,0.0,0.0
85.262849,1788157029.381598,0.0,0.0,0.0,0.0,0.0,0.0
85.367111,1788157029.485860,0.0,0.0,0.0,0.0,0.0,0.0
85.470863,1788157029.589611,0.0,0.0,0.0,0.0,0.0,0.0
85.572221,1788157029.690969,0.0,0.0,0.0,0.0,0.0,0.0
85.677434,1788157029.796183,0.0,0.0,0.0,0.0,0.0,0.0
85.777698,1788157029.896446,0.0,0.0,0.0,0.0,0.0,0.0
85.884469,1788157030.003217,0.0,0.0,0.0,0.0,0.0,0.0
85.986162,1788157030.104911,0.0,0.0,0.0,0.0,0.0,0.0
86.091070,1788157030.209819,0.0,0.0,0.0,0.0,0.0,0.0
86.192867,1788157030.311616,0.0,0.0,0.0,0.0,0.0,0.0
86.301452,1788157030.420200,0.0,0.0,0.0,0.0,0.0,0.0
86.403768,1788157030.522516,0.0,0.0,0.0,0.0,0.0,0.0
86.509661,1788157030.628409,0.0,0.0,0.0,0.0,0.0,0.0
86.612629,1788157030.731378,0.0,0.0,0.0,0.0,0.0,0.0
86.715389,1788157030.834138,0.0,0.0,0.0,0.0,0.0,0.0
86.820125,1788157030.938874,0.0,0.0,0.0,0.0,0.0,0.0
86.920923,1788157031.039672,0.0,0.0,0.0,0.0,0.0,0.0
87.025582,1788157031.144331,0.0,0.0,0.0,0.0,0.0,0.0
87.130202,1788157031.248950,0.0,0.0,0.0,0.0,0.0,0.0
87.233670,1788157031.352419,0.0,0.0,0.0,0.0,0.0,0.0
87.339089,1788157031.457837,0.0,0.0,0.0,0.0,0.0,0.0
87.443271,1788157031.562020,0.0,0.0,0.0,0.0,0.0,0.0
87.547696,1788157031.666444,0.0,0.0,0.0,0.0,0.0,0.0
87.653250,1788157031.771999,0.0,0.0,0.0,0.0,0.0,0.0
87.756293,1788157031.875041,0.0,0.0,0.0,0.0,0.0,0.0
87.858648,1788157031.977397,0.0,0.0,0.0,0.0,0.0,0.0
87.960998,1788157032.079747,0.0,0.0,0.0,0.0,0.0,0.0
88.067307,1788157032.186056,0.0,0.0,0.0,0.0,0.0,0.0
88.168024,1788157032.286773,0.0,0.0,0.0,0.0,0.0,0.0
88.272046,1788157032.390795,0.0,0.0,0.0,0.0,0.0,0.0
88.372794,1788157032.491543,0.0,0.0,0.0,0.0,0.0,0.0
88.476361,1788157032.595110,0.0,0.0,0.0,0.0,0.0,0.0
88.579879,1788157032.698627,0.0,0.0,0.0,0.0,0.0,0.0
88.683932,1788157032.802680,0.0,0.0,0.0,0.0,0.0,0.0
88.791001,1788157032.909750,0.0,0.0,0.0,0.0,0.0,0.0
88.893845,1788157033.012594,0.0,0.0,0.0,0.0,0.0,0.0
88.998221,1788157033.116970,0.0,0.0,0.0,0.0,0.0,0.0
89.103019,1788157033.221768,0.0,0.0,0.0,0.0,0.0,0.0
89.207710,1788157033.326458,0.0,0.0,0.0,0.0,0.0,0.0
89.308350,1788157033.427098,0.0,0.0,0.0,0.0,0.0,0.0
89.412859,1788157033.531608,0.0,0.0,0.0,0.0,0.0,0.0
89.518131,1788157033.636879,0.0,0.0,0.0,0.0,0.0,0.0
89.628205,1788157033.746953,0.0,0.0,0.0,0.0,0.0,0.0
89.735119,1788157033.853867,0.0,0.0,0.0,0.0,0.0,0.0
89.843071,1788157033.961820,0.0,0.0,0.0,0.0,0.0,0.0
89.947493,1788157034.066242,0.0,0.0,0.0,0.0,0.0,0.0
90.051497,1788157034.170245,0.0,0.0,0.0,0.0,0.0,0.0
90.155268,1788157034.274017,0.0,0.0,0.0,0.0,0.0,0.0
90.259458,1788157034.378207,0.0,0.0,0.0,0.0,0.0,0.0
90.366241,1788157034.484990,0.0,0.0,0.0,0.0,0.0,0.0
90.467979,1788157034.586728,0.0,0.0,0.0,0.0,0.0,0.0
90.571503,1788157034.690252,0.0,0.0,0.0,0.0,0.0,0.0
90.673640,1788157034.792388,0.0,0.0,0.0,0.0,0.0,0.0
90.779307,1788157034.898056,0.0,0.0,0.0,0.0,0.0,0.0
90.882219,1788157035.000968,0.0,0.0,0.0,0.0,0.0,0.0
90.986969,1788157035.105717,0.0,0.0,0.0,0.0,0.0,0.0
91.091359,1788157035.210108,0.0,0.0,0.0,0.0,0.0,0.0
91.196040,1788157035.314789,0.0,0.0,0.0,0.0,0.0,0.0
91.303144,1788157035.421892,0.0,0.0,0.0,0.0,0.0,0.0
91.409086,1788157035.527834,0.0,0.0,0.0,0.0,0.0,0.0
91.515956,1788157035.634705,0.0,0.0,0.0,0.0,0.0,0.0
91.620519,1788157035.739268,0.0,0.0,0.0,0.0,0.0,0.0
91.726558,1788157035.845307,0.0,0.0,0.0,0.0,0.0,0.0
91.828019,1788157035.946768,0.0,0.0,0.0,0.0,0.0,0.0
91.931651,1788157036.050400,0.0,0.0,0.0,0.0,0.0,0.0
92.038105,1788157036.156854,0.0,0.0,0.0,0.0,0.0,0.0
92.141259,1788157036.260008,0.0,0.0,0.0,0.0,0.0,0.0
92.248680,1788157036.367429,0.0,0.0,0.0,0.0,0.0,0.0
92.351803,1788157036.470552,0.0,0.0,0.0,0.0,0.0,0.0
92.457536,1788157036.576285,0.0,0.0,0.0,0.0,0.0,0.0
92.562097,1788157036.680846,0.0,0.0,0.0,0.0,0.0,0.0
92.666768,1788157036.785516,0.0,0.0,0.0,0.0,0.0,0.0
92.771213,1788157036.889961,0.0,0.0,0.0,0.0,0.0,0.0
92.878341,1788157036.997090,0.0,0.0,0.0,0.0,0.0,0.0
92.978788,1788157037.097537,0.0,0.0,0.0,0.0,0.0,0.0
93.085562,1788157037.204311,0.0,0.0,0.0,0.0,0.0,0.0
93.189257,1788157037.308006,0.0,0.0,0.0,0.0,0.0,0.0
93.291947,1788157037.410696,0.0,0.0,0.0,0.0,0.0,0.0
93.393807,1788157037.512556,0.0,0.0,0.0,0.0,0.0,0.0
93.499333,1788157037.618082,0.0,0.0,0.0,0.0,0.0,0.0
93.604310,1788157037.723058,0.0,0.0,0.0,0.0,0.0,0.0
93.707139,1788157037.825888,0.0,0.0,0.0,0.0,0.0,0.0
93.813106,1788157037.931854,0.0,0.0,0.0,0.0,0.0,0.0
93.917768,1788157038.036517,0.0,0.0,0.0,0.0,0.0,0.0
94.025612,1788157038.144361,0.0,0.0,0.0,0.0,0.0,0.0
94.131759,1788157038.250508,0.0,0.0,0.0,0.0,0.0,0.0
94.237296,1788157038.356045,0.0,0.0,0.0,0.0,0.0,0.0
94.343670,1788157038.462419,0.0,0.0,0.0,0.0,0.0,0.0
94.448756,1788157038.567505,0.0,0.0,0.0,0.0,0.0,0.0
94.548946,1788157038.667694,0.0,0.0,0.0,0.0,0.0,0.0
94.656984,1788157038.775733,0.0,0.0,0.0,0.0,0.0,0.0
94.763096,1788157038.881844,0.0,0.0,0.0,0.0,0.0,0.0
94.866126,1788157038.984874,0.0,0.0,0.0,0.0,0.0,0.0
94.972198,1788157039.090947,0.0,0.0,0.0,0.0,0.0,0.0
95.079117,1788157039.197866,0.0,0.0,0.0,0.0,0.0,0.0
95.179033,1788157039.297781,0.0,0.0,0.0,0.0,0.0,0.0
95.282102,1788157039.400851,0.0,0.0,0.0,0.0,0.0,0.0
95.389546,1788157039.508295,0.0,0.0,0.0,0.0,0.0,0.0
95.494561,1788157039.613310,0.0,0.0,0.0,0.0,0.0,0.0
95.597744,1788157039.716493,0.0,0.0,0.0,0.0,0.0,0.0
95.705098,1788157039.823846,0.0,0.0,0.0,0.0,0.0,0.0
95.812489,1788157039.931238,0.0,0.0,0.0,0.0,0.0,0.0
95.915478,1788157040.034227,0.0,0.0,0.0,0.0,0.0,0.0
96.019177,1788157040.137925,0.0,0.0,0.0,0.0,0.0,0.0
96.122138,1788157040.240886,0.0,0.0,0.0,0.0,0.0,0.0
96.224622,1788157040.343371,0.0,0.0,0.0,0.0,0.0,0.0
96.327839,1788157040.446588,0.0,0.0,0.0,0.0,0.0,0.0
96.431075,1788157040.549824,0.0,0.0,0.0,0.0,0.0,0.0
96.535484,1788157040.654233,0.0,0.0,0.0,0.0,0.0,0.0
96.639306,1788157040.758055,0.0,0.0,0.0,0.0,0.0,0.0
96.741696,1788157040.860445,0.0,0.0,0.0,0.0,0.0,0.0
96.845349,1788157040.964098,0.0,0.0,0.0,0.0,0.0,0.0
96.950413,1788157041.069161,0.0,0.0,0.0,0.0,0.0,0.0
97.055396,1788157041.174145,0.0,0.0,0.0,0.0,0.0,0.0
97.158915,1788157041.277663,0.0,0.0,0.0,0.0,0.0,0.0
97.260691,1788157041.379440,0.0,0.0,0.0,0.0,0.0,0.0
97.364149,1788157041.482898,0.0,0.0,0.0,0.0,0.0,0.0
97.467716,1788157041.586464,0.0,0.0,0.0,0.0,0.0,0.0
97.569925,1788157041.688674,0.0,0.0,0.0,0.0,0.0,0.0
97.671874,1788157041.790623,0.0,0.0,0.0,0.0,0.0,0.0
97.776749,1788157041.895498,0.0,0.0,0.0,0.0,0.0,0.0
97.880289,1788157041.999038,0.0,0.0,0.0,0.0,0.0,0.0
97.984945,1788157042.103693,0.0,0.0,0.0,0.0,0.0,0.0
98.088675,1788157042.207423,0.0,0.0,0.0,0.0,0.0,0.0
98.189314,1788157042.308063,0.0,0.0,0.0,0.0,0.0,0.0
98.296790,1788157042.415539,0.0,0.0,0.0,0.0,0.0,0.0
98.396117,1788157042.514866,0.0,0.0,0.0,0.0,0.0,0.0
98.501225,1788157042.619974,0.0,0.0,0.0,0.0,0.0,0.0
98.605127,1788157042.723876,0.0,0.0,0.0,0.0,0.0,0.0
98.705902,1788157042.824650,0.0,0.0,0.0,0.0,0.0,0.0
98.811027,1788157042.929776,0.0,0.0,0.0,0.0,0.0,0.0
98.911728,1788157043.030477,0.0,0.0,0.0,0.0,0.0,0.0
99.016382,1788157043.135131,0.0,0.0,0.0,0.0,0.0,0.0
99.117126,1788157043.235875,0.0,0.0,0.0,0.0,0.0,0.0
99.223010,1788157043.341758,0.0,0.0,0.0,0.0,0.0,0.0
99.327199,1788157043.445947,0.0,0.0,0.0,0.0,0.0,0.0
99.428026,1788157043.546774,0.0,0.0,0.0,0.0,0.0,0.0
99.531237,1788157043.649985,0.0,0.0,0.0,0.0,0.0,0.0
99.634711,1788157043.753460,0.0,0.0,0.0,0.0,0.0,0.0
99.736341,1788157043.855090,0.0,0.0,0.0,0.0,0.0,0.0
99.839877,1788157043.958626,0.0,0.0,0.0,0.0,0.0,0.0
99.943545,1788157044.062294,0.0,0.0,0.0,0.0,0.0,0.0
