_elapsed,_wall,contact_count,elapsed_s,state
51.236447,1788156995.355196,0,84.28474217199255,IDLE
51.339849,1788156995.458597,0,84.38844332899316,IDLE
51.442146,1788156995.560894,0,84.49044710499584,IDLE
51.545204,1788156995.663953,0,84.59362557399436,IDLE
51.647772,1788156995.766521,0,84.69634994700027,IDLE
51.750728,1788156995.869477,0,84.79888428199047,IDLE
51.854154,1788156995.972902,0,84.90224788199703,IDLE
51.956719,1788156996.075468,0,85.00434371399751,IDLE
52.057985,1788156996.176734,0,85.106457322996,IDLE
52.160733,1788156996.279481,0,85.20932227199955,IDLE
52.264601,1788156996.383349,0,85.31285789099638,IDLE
52.366750,1788156996.485498,0,85.41497996399994,IDLE
52.468454,1788156996.587203,0,85.51704101799987,IDLE
52.571350,1788156996.690099,0,85.61908816399227,IDLE
52.673477,1788156996.792226,0,85.7212381069985,IDLE
52.775555,1788156996.894304,0,85.82328073499957,IDLE
52.879301,1788156996.998050,0,85.92784126898914,IDLE
52.984663,1788156997.103412,0,86.0332160120015,IDLE
53.088221,1788156997.206969,0,86.13685552099196,IDLE
53.190722,1788156997.309471,0,86.23889750099625,IDLE
53.293420,1788156997.412169,0,86.34165406000102,IDLE
53.395390,1788156997.514139,0,86.44371818700165,IDLE
53.497778,1788156997.616526,0,86.54575916699832,IDLE
53.599707,1788156997.718456,0,86.64800538899726,IDLE
53.702182,1788156997.820931,0,86.75076592899859,IDLE
53.812641,1788156997.931390,0,86.8554710749886,IDLE
53.913195,1788156998.031944,0,86.96177380598965,IDLE
54.021101,1788156998.139849,0,87.06968573298946,IDLE
54.132022,1788156998.250770,0,87.1762605959957,IDLE
54.243277,1788156998.362025,0,87.29166953799722,IDLE
54.357626,1788156998.476374,0,87.40581271199335,IDLE
54.462730,1788156998.581479,0,87.51132838199555,IDLE
54.569574,1788156998.688323,0,87.61648023499583,IDLE
54.676852,1788156998.795600,0,87.72480131300108,IDLE
54.783319,1788156998.902068,0,87.83140923098836,IDLE
54.892498,1788156999.011247,0,87.94105863399454,IDLE
54.995954,1788156999.114703,0,88.04448649298865,IDLE
55.101750,1788156999.220499,0,88.14874030298961,IDLE
55.204410,1788156999.323159,0,88.25299992699001,IDLE
55.307863,1788156999.426612,0,88.35646271299629,IDLE
55.411770,1788156999.530518,0,88.46030868600064,IDLE
55.515414,1788156999.634163,0,88.56388445399352,IDLE
55.619047,1788156999.737795,0,88.66760711200186,IDLE
55.722698,1788156999.841447,0,88.77129758399678,IDLE
55.826952,1788156999.945701,0,88.8755214119883,IDLE
55.930488,1788157000.049237,0,88.97909006899863,IDLE
56.032853,1788157000.151601,0,89.08120704899193,IDLE
56.135670,1788157000.254419,0,89.18425659099012,IDLE
56.238518,1788157000.357267,0,89.28713298399816,IDLE
56.343243,1788157000.461992,0,89.39145392399223,IDLE
56.445528,1788157000.564276,0,89.49412224099797,IDLE
56.549276,1788157000.668025,0,89.59697204099211,IDLE
56.651289,1788157000.770038,0,89.69985671099857,IDLE
56.754323,1788157000.873071,0,89.80286851199344,IDLE
56.857870,1788157000.976619,0,89.90620540799864,IDLE
56.960555,1788157001.079304,0,90.00912791199517,IDLE
57.063982,1788157001.182731,0,90.11259827199683,IDLE
57.167505,1788157001.286253,0,90.21553777599183,IDLE
57.270726,1788157001.389475,0,90.31929421199311,IDLE
57.375723,1788157001.494472,0,90.42392298699997,IDLE
57.481312,1788157001.600061,0,90.52907324700209,IDLE
57.590110,1788157001.708858,0,90.63865866800188,IDLE
57.694356,1788157001.813104,0,90.74293527400005,IDLE
57.795741,1788157001.914490,0,90.84424861799926,IDLE
57.897811,1788157002.016559,0,90.94632537598955,IDLE
58.000182,1788157002.118931,0,91.04855081999267,IDLE
58.106485,1788157002.225233,0,91.1546160680009,IDLE
58.208282,1788157002.327031,0,91.25689997499285,IDLE
58.311514,1788157002.430263,0,91.3593864759896,IDLE
58.413415,1788157002.532164,0,91.46166703099152,IDLE
58.518608,1788157002.637357,0,91.56656904899864,IDLE
58.620904,1788157002.739653,0,91.66947668298963,IDLE
58.724561,1788157002.843310,0,91.77316163599608,IDLE
58.828501,1788157002.947249,0,91.87703633199271,IDLE
58.931530,1788157003.050278,0,91.98015491200204,IDLE
59.034841,1788157003.153590,0,92.08340036199661,IDLE
59.137252,1788157003.256001,0,92.18563360199914,IDLE
59.239486,1788157003.358234,0,92.28805263999675,IDLE
59.341842,1788157003.460590,0,92.39019276799809,IDLE
59.443907,1788157003.562655,0,92.49246423099248,IDLE
59.546299,1788157003.665048,0,92.59464347099129,IDLE
59.648803,1788157003.767552,0,92.69694785999309,IDLE
59.750559,1788157003.869308,0,92.7991376919963,IDLE
59.854788,1788157003.973536,0,92.90252643999702,IDLE
59.957369,1788157004.076118,0,93.00558224099223,IDLE
60.059976,1788157004.178725,0,93.10781751800096,IDLE
60.162296,1788157004.281044,0,93.2108919309976,IDLE
60.265348,1788157004.384097,0,93.31327254200005,IDLE
60.369070,1788157004.487818,0,93.41705532999185,IDLE
60.472352,1788157004.591101,0,93.52036602199951,IDLE
60.575221,1788157004.693970,0,93.62379875199986,IDLE
60.677408,1788157004.796156,0,93.7260753439914,IDLE
60.781392,1788157004.900141,0,93.82937722100178,IDLE
60.884085,1788157005.002834,0,93.93148697899596,IDLE
60.986119,1788157005.104868,0,94.03374008899846,IDLE
61.088098,1788157005.206847,0,94.13644053599273,IDLE
61.191742,1788157005.310491,0,94.24035682500107,IDLE
61.294853,1788157005.413601,0,94.34343890399032,IDLE
61.401596,1788157005.520344,0,94.44733847099997,IDLE
61.500893,1788157005.619642,0,94.5495167659974,IDLE
61.603243,1788157005.721992,0,94.65180267299002,IDLE
61.706383,1788157005.825131,0,94.75498925299325,IDLE
61.809684,1788157005.928433,0,94.85825390799437,IDLE
61.913015,1788157006.031764,0,94.96164328500163,IDLE
62.017324,1788157006.136072,0,95.06563431498944,IDLE
62.121116,1788157006.239865,0,95.16967329000181,IDLE
62.224734,1788157006.343483,0,95.2727615909971,IDLE
62.329646,1788157006.448395,0,95.3782088529988,IDLE
62.433552,1788157006.552300,0,95.4814165259886,IDLE
62.535379,1788157006.654128,0,95.58402795399888,IDLE
62.638783,1788157006.757532,0,95.6872762379935,IDLE
62.740921,1788157006.859670,0,95.78954849699221,IDLE
62.844126,1788157006.962874,0,95.89273702100036,IDLE
62.948735,1788157007.067484,0,95.99671832899912,IDLE
63.050612,1788157007.169361,0,96.09898397698998,IDLE
63.154081,1788157007.272829,0,96.20223607499793,IDLE
63.257577,1788157007.376326,0,96.30553413799498,IDLE
63.360146,1788157007.478894,0,96.40874477299803,IDLE
63.465643,1788157007.584392,0,96.51420716498978,IDLE
63.568592,1788157007.687340,0,96.61722213299072,IDLE
63.673404,1788157007.792153,0,96.72132334898924,IDLE
63.776588,1788157007.895337,0,96.82452868799737,IDLE
63.878210,1788157007.996959,0,96.92682174299262,IDLE
63.983445,1788157008.102193,0,97.03200846599066,IDLE
64.088272,1788157008.207021,0,97.1343352440017,IDLE
64.187971,1788157008.306720,0,97.23655498398875,IDLE
64.290374,1788157008.409122,0,97.33901226299349,IDLE
64.393682,1788157008.512431,0,97.4417300990026,IDLE
64.496807,1788157008.615555,0,97.54462315799901,IDLE
64.598891,1788157008.717639,0,97.64698462099477,IDLE
64.702927,1788157008.821676,0,97.75150826599565,IDLE
64.807153,1788157008.925902,0,97.85575259399775,IDLE
64.910444,1788157009.029192,0,97.95863165298942,IDLE
65.014139,1788157009.132887,0,98.06268849800108,IDLE
65.117764,1788157009.236512,0,98.16636243299581,IDLE
65.220518,1788157009.339267,0,98.26868767398992,IDLE
65.323463,1788157009.442211,0,98.37203175498871,IDLE
65.425978,1788157009.544726,0,98.47427934699226,IDLE
65.527862,1788157009.646610,0,98.57645603099081,IDLE
65.632244,1788157009.750993,0,98.67899208799645,IDLE
65.733747,1788157009.852495,0,98.78117351299443,IDLE
65.839712,1788157009.958461,0,98.88443285199173,IDLE
65.938049,1788157010.056798,0,98.98662722199515,IDLE
66.043558,1788157010.162307,0,99.09216000299784,IDLE
66.146063,1788157010.264812,0,99.19431933500164,IDLE
66.252725,1788157010.371474,0,99.29745322899544,IDLE
66.352092,1788157010.470840,0,99.39971970999613,IDLE
66.453753,1788157010.572501,0,99.5021338959923,IDLE
66.556677,1788157010.675426,0,99.60454582198872,IDLE
66.659771,1788157010.778520,0,99.70761547599977,IDLE
66.762670,1788157010.881419,0,99.81122833599511,IDLE
66.865106,1788157010.983854,0,99.91336163099913,IDLE
66.967456,1788157011.086205,0,100.01573972399638,IDLE
67.070081,1788157011.188829,0,100.11789377799141,IDLE
67.172543,1788157011.291292,0,100.22024620400043,IDLE
67.275104,1788157011.393852,0,100.32238097999652,IDLE
67.377194,1788157011.495943,0,100.4246855169913,IDLE
67.479156,1788157011.597904,0,100.52671629299584,IDLE
67.581120,1788157011.699868,0,100.62883701399551,IDLE
67.682746,1788157011.801495,0,100.7309102149884,IDLE
67.789632,1788157011.908381,0,100.83821441599866,IDLE
67.893563,1788157012.012312,0,100.94095049299358,IDLE
67.995174,1788157012.113923,0,101.04323440000007,IDLE
68.096805,1788157012.215554,0,101.14540012099314,IDLE
68.199105,1788157012.317853,0,101.247645971991,IDLE
68.302269,1788157012.421017,0,101.34985448999214,IDLE
68.404173,1788157012.522922,0,101.45207093299541,IDLE
68.505769,1788157012.624518,0,101.55430685800093,IDLE
68.609153,1788157012.727901,0,101.65639813400048,IDLE
68.712576,1788157012.831325,0,101.76043131299957,IDLE
68.817547,1788157012.936296,0,101.86612877999141,IDLE
68.922312,1788157013.041061,0,101.9703601450019,IDLE
69.025906,1788157013.144655,0,102.07449367600202,IDLE
69.136169,1788157013.254917,0,102.18444054300198,IDLE
69.240752,1788157013.359500,0,102.28932920900115,IDLE
69.345268,1788157013.464016,0,102.3938696129917,IDLE
69.450313,1788157013.569062,0,102.49886331599555,IDLE
69.556946,1788157013.675694,0,102.60553012299351,IDLE
69.665577,1788157013.784326,0,102.71381760899385,IDLE
69.770374,1788157013.889122,0,102.81706616999872,IDLE
69.874290,1788157013.993038,0,102.92252809899219,IDLE
69.984479,1788157014.103228,0,103.0330154330004,IDLE
70.088348,1788157014.207097,0,103.13637225500133,IDLE
70.191862,1788157014.310611,0,103.2398330589931,IDLE
70.296681,1788157014.415430,0,103.34456913098984,IDLE
70.411001,1788157014.529750,0,103.4504629879957,IDLE
70.508175,1788157014.626923,0,103.55681066399848,IDLE
70.612552,1788157014.731301,0,103.66056471099728,IDLE
70.714078,1788157014.832827,0,103.76266102399677,IDLE
70.816379,1788157014.935127,0,103.86474705899309,IDLE
70.918146,1788157015.036895,0,103.96679542699712,IDLE
71.021556,1788157015.140305,0,104.0700478219951,IDLE
71.125146,1788157015.243894,0,104.17372527599218,IDLE
71.230037,1788157015.348786,0,104.27781078800035,IDLE
71.337986,1788157015.456734,0,104.38463035599852,IDLE
71.444082,1788157015.562830,0,104.49266572800116,IDLE
71.553942,1788157015.672690,0,104.60006572600105,IDLE
71.655425,1788157015.774174,0,104.70400710699323,IDLE
71.759586,1788157015.878335,0,104.80819539799995,IDLE
71.864776,1788157015.983525,0,104.91333543499059,IDLE
71.970403,1788157016.089152,0,105.01765894900018,IDLE
72.073576,1788157016.192325,0,105.12214548198972,IDLE
72.176730,1788157016.295479,0,105.22532217299158,IDLE
72.280808,1788157016.399557,0,105.32770217300276,IDLE
72.381712,1788157016.500461,0,105.4300308029924,IDLE
72.485490,1788157016.604239,0,105.53249230299843,IDLE
72.586378,1788157016.705126,0,105.63492765599221,IDLE
72.691377,1788157016.810125,0,105.73971078399336,IDLE
72.793977,1788157016.912725,0,105.84200233899173,IDLE
72.896306,1788157017.015054,0,105.94433507899521,IDLE
72.998427,1788157017.117176,0,106.04706458200235,IDLE
73.103220,1788157017.221968,0,106.15180541299924,IDLE
73.206777,1788157017.325526,0,106.2544631560013,IDLE
73.310366,1788157017.429115,0,106.35898315199302,IDLE
73.415151,1788157017.533899,0,106.46324138800264,IDLE
73.518657,1788157017.637406,0,106.5671919729939,IDLE
73.622890,1788157017.741638,0,106.67073349899147,IDLE
73.729604,1788157017.848352,0,106.77809177400195,IDLE
73.833233,1788157017.951982,0,106.88161609700182,IDLE
73.938685,1788157018.057434,0,106.98727374999726,IDLE
74.043251,1788157018.162000,0,107.0918767839903,IDLE
74.147686,1788157018.266434,0,107.1963016869995,IDLE
74.252901,1788157018.371650,0,107.30008595599793,IDLE
74.359853,1788157018.478602,0,107.40640961300232,IDLE
74.465910,1788157018.584659,0,107.51380101799441,IDLE
74.574183,1788157018.692932,0,107.61961548599356,IDLE
74.675192,1788157018.793940,0,107.72378388699144,IDLE
74.779885,1788157018.898634,0,107.82848695899884,IDLE
74.884199,1788157019.002948,0,107.93219776499609,IDLE
74.987518,1788157019.106267,0,108.03555125299317,IDLE
75.092219,1788157019.210968,0,108.14079058798961,IDLE
75.197422,1788157019.316170,0,108.24497806299769,IDLE
75.302576,1788157019.421325,0,108.35055045600166,IDLE
75.407295,1788157019.526044,0,108.45586354999978,IDLE
75.515827,1788157019.634576,0,108.56378208799288,IDLE
75.618784,1788157019.737533,0,108.66737281899259,IDLE
75.722407,1788157019.841156,0,108.77103355000145,IDLE
75.825834,1788157019.944582,0,108.8744207790005,IDLE
75.929318,1788157020.048066,0,108.9779189349938,IDLE
76.032793,1788157020.151542,0,109.08138429500104,IDLE
76.137044,1788157020.255792,0,109.18562702999043,IDLE
76.241324,1788157020.360073,0,109.2891983899899,IDLE
76.345187,1788157020.463936,0,109.3934236990026,IDLE
76.460556,1788157020.579305,0,109.50909054999647,IDLE
76.564185,1788157020.682934,0,109.61209283200151,IDLE
76.672014,1788157020.790763,0,109.7203155390016,APPROACH
76.775640,1788157020.894389,0,109.82424364300095,APPROACH
76.880135,1788157020.998883,0,109.92872913899191,APPROACH
76.983146,1788157021.101895,0,110.03132654799265,APPROACH
77.087741,1788157021.206489,0,110.13526292899041,APPROACH
77.196511,1788157021.315260,0,110.24283337200177,APPROACH
77.300628,1788157021.419377,0,110.34855472898926,APPROACH
77.405513,1788157021.524262,0,110.45347330199729,APPROACH
77.510350,1788157021.629098,0,110.55858319099934,APPROACH
77.612688,1788157021.731437,0,110.66131341599976,APPROACH
77.716678,1788157021.835427,0,110.7650707589928,APPROACH
77.820064,1788157021.938812,0,110.86869285999273,APPROACH
77.924861,1788157022.043609,0,110.97340174599958,APPROACH
78.030933,1788157022.149682,0,111.07879958199919,APPROACH
78.139303,1788157022.258052,0,111.18607839399192,APPROACH
78.242764,1788157022.361513,0,111.29137130299932,APPROACH
78.345722,1788157022.464471,0,111.3943389920023,APPROACH
78.447623,1788157022.566372,0,111.49612646999594,APPROACH
78.549559,1788157022.668308,0,111.59809200400196,APPROACH
78.653379,1788157022.772128,0,111.70196714399208,APPROACH
78.756889,1788157022.875638,0,111.80538540999987,APPROACH
78.860609,1788157022.979357,0,111.90885251099826,APPROACH
78.963151,1788157023.081900,0,112.01174657000229,APPROACH
79.066795,1788157023.185544,0,112.11538550499245,APPROACH
79.170412,1788157023.289161,0,112.21898766099184,APPROACH
79.277851,1788157023.396600,0,112.3228614309919,APPROACH
79.379876,1788157023.498625,0,112.42816491398844,APPROACH
79.486577,1788157023.605326,0,112.535182926993,APPROACH
79.588876,1788157023.707624,0,112.6372318329959,APPROACH
79.691215,1788157023.809964,0,112.73987700098951,APPROACH
79.793679,1788157023.912428,0,112.84201649999886,APPROACH
79.895960,1788157024.014709,0,112.94462629799091,APPROACH
79.999373,1788157024.118122,0,113.04798430499795,APPROACH
80.103111,1788157024.221860,0,113.15171481399739,APPROACH
80.208182,1788157024.326931,0,113.25675681399298,APPROACH
80.310254,1788157024.429003,0,113.35891714598984,APPROACH
80.413638,1788157024.532387,0,113.46221718899324,APPROACH
80.516752,1788157024.635501,0,113.56536834299914,APPROACH
80.621488,1788157024.740237,0,113.66972361599619,APPROACH
80.724021,1788157024.842770,0,113.77262335999694,APPROACH
80.826690,1788157024.945438,0,113.87491739699908,APPROACH
80.930480,1788157025.049229,0,113.97831244100234,APPROACH
81.037440,1788157025.156189,0,114.08600505099457,APPROACH
81.139617,1788157025.258366,0,114.18824521699571,APPROACH
81.244646,1788157025.363394,0,114.29212839399406,APPROACH
81.345698,1788157025.464446,0,114.39429743000073,APPROACH
81.447759,1788157025.566508,0,114.4964248729957,APPROACH
81.552063,1788157025.670811,0,114.60004295498948,APPROACH
81.654883,1788157025.773632,0,114.70342292499845,APPROACH
81.757271,1788157025.876019,0,114.80559909099247,APPROACH
81.859619,1788157025.978368,0,114.9082276479894,APPROACH
81.961927,1788157026.080675,0,115.01053025899455,APPROACH
82.063966,1788157026.182714,0,115.11261755299347,APPROACH
82.168720,1788157026.287468,0,115.21717388299294,APPROACH
82.270717,1788157026.389466,0,115.3193591409945,APPROACH
82.375472,1788157026.494220,0,115.42272522200074,APPROACH
82.476235,1788157026.594984,0,115.52484964599716,APPROACH
82.578482,1788157026.697231,0,115.62710544100264,APPROACH
82.681172,1788157026.799920,0,115.72978827699262,APPROACH
82.784498,1788157026.903247,0,115.83188329399854,APPROACH
82.888846,1788157027.007595,0,115.93745157499507,APPROACH
82.991960,1788157027.110708,0,116.0395140729961,APPROACH
83.093365,1788157027.212114,0,116.1416795529949,APPROACH
83.197351,1788157027.316100,0,116.24472637199506,APPROACH
83.298975,1788157027.417724,0,116.34760007899604,APPROACH
83.402778,1788157027.521527,0,116.4497909299971,APPROACH
83.504616,1788157027.623364,0,116.55319767798937,APPROACH
83.606981,1788157027.725729,0,116.65532180599985,APPROACH
83.714341,1788157027.833090,0,116.76259693199245,APPROACH
83.816946,1788157027.935695,0,116.86559376999503,APPROACH
83.923057,1788157028.041806,0,116.97161799800233,APPROACH
84.025936,1788157028.144685,0,117.07379879298969,APPROACH
84.128195,1788157028.246943,0,117.17686131699884,APPROACH
84.231987,1788157028.350735,0,117.2802024900011,APPROACH
84.336783,1788157028.455531,0,117.38347732900002,APPROACH
84.437623,1788157028.556371,0,117.4862783139979,APPROACH
84.541028,1788157028.659776,0,117.58948667199002,APPROACH
84.644840,1788157028.763588,0,117.69285415999184,APPROACH
84.747642,1788157028.866390,0,117.79599483199127,APPROACH
84.852249,1788157028.970998,0,117.89944254299917,APPROACH
84.957063,1788157029.075812,0,118.00531773400144,APPROACH
85.059479,1788157029.178227,0,118.10811149599613,APPROACH
85.161863,1788157029.280611,0,118.21021075299359,APPROACH
85.265446,1788157029.384195,0,118.31351988899405,APPROACH
85.368727,1788157029.487476,0,118.41730837999785,APPROACH
85.471036,1788157029.589784,0,118.51938765599334,APPROACH
85.574173,1788157029.692921,0,118.62280277399987,APPROACH
85.678049,1788157029.796798,0,118.72545846099092,APPROACH
85.780525,1788157029.899274,0,118.82873980099976,APPROACH
85.884658,1788157030.003407,0,118.93188980600098,APPROACH
85.988916,1788157030.107665,0,119.03749797699857,APPROACH
86.091242,1788157030.209991,0,119.13959867799713,APPROACH
86.199171,1788157030.317920,0,119.24699343499378,APPROACH
86.301627,1788157030.420375,0,119.34908796999662,APPROACH
86.406715,1788157030.525464,0,119.45446360200003,APPROACH
86.509860,1788157030.628608,0,119.55738864299201,APPROACH
86.612797,1788157030.731546,0,119.66114813399327,APPROACH
86.718028,1788157030.836777,0,119.76657635800075,APPROACH
86.820301,1788157030.939049,0,119.86864778200106,APPROACH
86.923806,1788157031.042554,0,119.97198049299186,APPROACH
87.028145,1788157031.146894,0,120.07635102499626,APPROACH
87.131726,1788157031.250475,0,120.17863469099393,APPROACH
87.236348,1788157031.355097,0,120.2844118810026,APPROACH
87.343358,1788157031.462107,0,120.38951863998955,APPROACH
87.446750,1788157031.565498,0,120.49465695599793,APPROACH
87.550211,1788157031.668960,0,120.59859387399047,APPROACH
87.653421,1788157031.772170,0,120.70180850899487,APPROACH
87.757759,1788157031.876508,0,120.80634898699645,APPROACH
87.860044,1788157031.978793,0,120.90869172698876,APPROACH
87.965002,1788157032.083751,0,121.01357535600255,APPROACH
88.067483,1788157032.186232,0,121.1158216509939,APPROACH
88.169761,1788157032.288509,0,121.21842876399751,APPROACH
88.272212,1788157032.390960,0,121.32054577999224,APPROACH
88.374879,1788157032.493627,0,121.42348672899243,APPROACH
88.478412,1788157032.597161,0,121.52699925500201,APPROACH
88.581896,1788157032.700644,0,121.63048763299594,APPROACH
88.687897,1788157032.806646,0,121.73644473199965,APPROACH
88.792007,1788157032.910756,0,121.84058370700222,APPROACH
88.896691,1788157033.015440,0,121.94457773599424,APPROACH
89.001466,1788157033.120214,0,122.04908660300134,APPROACH
89.105581,1788157033.224330,0,122.15375634099473,APPROACH
89.207931,1788157033.326680,0,122.25611443299567,APPROACH
89.311640,1788157033.430389,0,122.36024109298887,APPROACH
89.415531,1788157033.534280,0,122.46347563598829,APPROACH
89.520010,1788157033.638758,0,122.5685339509946,APPROACH
89.634099,1788157033.752847,0,122.67555192699365,APPROACH
89.738421,1788157033.857170,0,122.78524519999337,APPROACH
89.845188,1788157033.963937,0,122.89312146000157,APPROACH
89.949117,1788157034.067865,0,122.99754538098932,APPROACH
90.053346,1788157034.172095,0,123.10151398400194,APPROACH
90.156888,1788157034.275637,0,123.20537093900202,APPROACH
90.261052,1788157034.379800,0,123.30923033799627,APPROACH
90.366435,1788157034.485183,0,123.41450745100155,APPROACH
90.469449,1788157034.588198,0,123.51758349199372,APPROACH
90.572262,1788157034.691010,0,123.62089286898845,APPROACH
90.676418,1788157034.795166,0,123.72354801899928,APPROACH
90.780677,1788157034.899426,0,123.82899757700216,APPROACH
90.884509,1788157035.003257,0,123.93222384199908,APPROACH
90.988981,1788157035.107730,0,124.03760623298876,APPROACH
91.093482,1788157035.212230,0,124.14208665498882,APPROACH
91.198279,1788157035.317028,0,124.24687924599857,APPROACH
91.307523,1788157035.426272,0,124.35171535499103,APPROACH
91.412805,1788157035.531553,0,124.4598651349952,APPROACH
91.518047,1788157035.636795,0,124.56662509099988,APPROACH
91.622698,1788157035.741446,0,124.67127114399045,APPROACH
91.727007,1788157035.845756,0,124.77473842899781,APPROACH
91.832281,1788157035.951029,0,124.87865219899686,APPROACH
91.934334,1788157036.053082,0,124.98222913299105,APPROACH
92.038855,1788157036.157604,0,125.08565369599091,APPROACH
92.143371,1788157036.262120,0,125.19196148199262,APPROACH
92.248851,1788157036.367599,0,125.29712546399969,APPROACH
92.354947,1788157036.473696,0,125.40354323199426,APPROACH
92.459662,1788157036.578411,0,125.50826493398927,APPROACH
92.564291,1788157036.683040,0,125.61287605999678,APPROACH
92.668766,1788157036.787514,0,125.71739437099313,APPROACH
92.773406,1788157036.892154,0,125.82198560799588,APPROACH
92.878526,1788157036.997275,0,125.92543957899034,APPROACH
92.980947,1788157037.099695,0,126.0295339049917,APPROACH
93.085749,1788157037.204498,0,126.13305611698888,APPROACH
93.189431,1788157037.308180,0,126.23771722499805,APPROACH
93.292116,1788157037.410865,0,126.3404097820021,APPROACH
93.396587,1788157037.515335,0,126.4447832779988,APPROACH
93.502794,1788157037.621543,0,126.55102328499197,APPROACH
93.607537,1788157037.726285,0,126.65486170299118,APPROACH
93.710415,1788157037.829164,0,126.75771176199487,APPROACH
93.815498,1788157037.934247,0,126.86404782599129,APPROACH
93.924361,1788157038.043109,0,126.97196991900273,APPROACH
94.028075,1788157038.146824,0,127.0761299500009,APPROACH
94.132802,1788157038.251551,0,127.17978927299555,APPROACH
94.241595,1788157038.360343,0,127.28947869400145,APPROACH
94.346259,1788157038.465008,0,127.39429435899365,APPROACH
94.448930,1788157038.567678,0,127.4963269860018,APPROACH
94.552615,1788157038.671363,0,127.60118665099435,APPROACH
94.657633,1788157038.776381,0,127.70451967600093,APPROACH
94.765651,1788157038.884399,0,127.81364688900067,APPROACH
94.870103,1788157038.988851,0,127.9173917320004,APPROACH
94.974911,1788157039.093660,0,128.02345059000072,APPROACH
95.079303,1788157039.198052,0,128.12639396399027,APPROACH
95.181669,1788157039.300417,0,128.22968680399936,APPROACH
95.286196,1788157039.404944,0,128.33322590398893,APPROACH
95.390919,1788157039.509668,0,128.43812001399056,APPROACH
95.495786,1788157039.614535,0,128.54308921699703,APPROACH
95.603615,1788157039.722363,0,128.65214863300207,APPROACH
95.707599,1788157039.826348,0,128.75582569799735,APPROACH
95.814036,1788157039.932784,0,128.86259154199797,APPROACH
95.918343,1788157040.037092,0,128.96627523600182,APPROACH
96.020798,1788157040.139547,0,129.06939822300046,APPROACH
96.123882,1788157040.242630,0,129.1717417780019,APPROACH
96.226281,1788157040.345030,0,129.27488898699812,APPROACH
96.329688,1788157040.448437,0,129.3777945280017,APPROACH
96.433277,1788157040.552026,0,129.4812640529999,APPROACH
96.536640,1788157040.655388,0,129.5852670460008,APPROACH
96.640275,1788157040.759024,0,129.68891714699566,APPROACH
96.742929,1788157040.861678,0,129.7915547599987,APPROACH
96.847030,1788157040.965779,0,129.89558751200093,APPROACH
96.953889,1788157041.072638,0,130.00232428299205,APPROACH
97.058217,1788157041.176966,0,130.10614814399742,APPROACH
97.160038,1788157041.278786,0,130.20844649500214,APPROACH
97.263223,1788157041.381971,0,130.31140544399386,APPROACH
97.365717,1788157041.484466,0,130.4143215029908,APPROACH
97.469475,1788157041.588224,0,130.51727869200113,APPROACH
97.571373,1788157041.690122,0,130.61960604299384,APPROACH
97.673342,1788157041.792090,0,130.72195093199844,APPROACH
97.778835,1788157041.897583,0,130.82704365398968,APPROACH
97.882414,1788157042.001162,0,130.93100457199034,APPROACH
97.986295,1788157042.105043,0,131.03495997199207,APPROACH
98.088847,1788157042.207596,0,131.13713230399298,APPROACH
98.192087,1788157042.310836,0,131.24072508999961,APPROACH
98.297021,1788157042.415770,0,131.34392285399372,APPROACH
98.398550,1788157042.517299,0,131.4471663049917,APPROACH
98.502937,1788157042.621686,0,131.5515651149908,APPROACH
98.605300,1788157042.724049,0,131.65366152000206,APPROACH
98.707675,1788157042.826424,0,131.75634137399902,APPROACH
98.811449,1788157042.930197,0,131.8595479529904,APPROACH
98.914403,1788157043.033152,0,131.96264212499955,APPROACH
99.016556,1788157043.135304,0,132.06487634599034,APPROACH
99.122195,1788157043.240943,0,132.16860528099642,APPROACH
99.224976,1788157043.343724,0,132.27359131698904,APPROACH
99.327387,1788157043.446136,0,132.37571229699824,APPROACH
99.430416,1788157043.549165,0,132.47854559599364,APPROACH
99.532866,1788157043.651615,0,132.5806982239883,APPROACH
99.634953,1788157043.753702,0,132.68296931599616,APPROACH
99.738313,1788157043.857061,0,132.78692388199852,APPROACH
99.842692,1788157043.961441,0,132.89125828399847,APPROACH
